20260710,837.43,1.87,53.14,0.73
20260713,799.36,1.79,50.47,0.76
20260714,783.98,1.75,49.50,0.77
20260715,829.43,1.86,52.41,0.73
20260716,791.84,1.77,50.00,0.77
20260720,749.64,1.67,47.30,0.81
20260721,753.34,1.68,47.54,0.81
20260722,751.09,1.68,47.41,0.81
20260723,790.28,1.77,49.93,0.77
20260724,748.22,1.67,47.19,0.81
20260727,764.86,1.71,48.21,0.79
20260728,705.85,1.57,44.43,0.86
20260729,662.68,1.48,41.69,0.92
20260730,644.78,1.44,40.54,0.94
20260731,719.76,1.61,45.35,0.84
